,id,name,position,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,C,LW,RW,D,assists_60,goals_60,pim_60,shots_60,hits_60,powerPlayGoals_60,powerPlayPoints_60,gameWinningGoals_60,overTimeGoals_60,shortHandedGoals_60,shortHandedPoints_60,blocked_60,points_60,shifts_60
219,8479318,Auston Matthews,C,1120.7666666666667,25,41,10,222,52,57,10,13,168.06666666666666,944.2333333333333,10,51.9,18.5,12,2,0,0,8.466666666666667,47,21,66,1217,21.55,18.15,0.15,3.216666666666667,1,0,0,0,1.3383695683307524,2.194926092062434,0.535347827332301,11.884721766777082,3.0514826157941153,3.570011897915503,4.641015467290154,0.6424173927987612,0.1070695654664602,0.0,0.0,2.5161347884618146,3.5332956603931867,65.15183058634102
220,8480144,David Kampf,C,821.35,11,1,20,63,56,45,0,0,1.4333333333333333,690.5666666666667,20,52.76,1.6,0,0,0,0,129.35,14,-3,12,1116,14.666666666666666,12.316666666666666,2.3,0.016666666666666666,1,0,0,0,0.8035551225660735,0.07305046568782486,1.4610093137564972,4.6021793383329666,3.287270955952119,0.0,0.0,0.0,0.0,0.0,0.0,1.0227065196295482,0.8766055882538983,81.52431970761255
221,8480873,Rasmus Sandin,D,131.95,4,0,0,9,9,11,0,0,15.85,115.9,0,0.0,0.0,0,0,0,0,0.2,7,6,4,173,14.65,12.866666666666667,0.016666666666666666,1.75,0,0,0,1,1.8188707830095714,0.0,0.0,4.092459261771536,5.001894653276322,0.0,0.0,0.0,0.0,0.0,0.0,3.1830238702667497,1.8188707830095714,78.66616136516396
222,8481624,Ilya Mikheyev,RW,767.3166666666667,10,7,6,107,54,49,0,0,7.65,674.0833333333334,6,100.0,6.5,2,0,0,1,85.58333333333333,28,5,17,1050,14.2,12.466666666666667,1.5833333333333335,0.13333333333333333,0,0,1,0,0.7819457415519087,0.5473620190863361,0.46916744493114515,8.366819434605423,3.8315341336043525,0.0,0.0,0.15638914831038173,0.0,0.0,0.7010710799987486,2.1894480763453443,1.3293077606382449,82.10430286295042
223,8474613,Derek Stepan,C,301.28333333333336,5,1,8,44,20,25,0,2,42.7,234.48333333333332,8,50.0,2.3,0,0,0,0,24.1,16,-6,6,432,15.05,11.716666666666667,1.2,2.1333333333333333,1,0,0,0,0.9957404433271867,0.19914808866543735,1.5931847093234988,8.762515901279242,4.978702216635933,0.0,2.810304443067203,0.0,0.0,0.0,0.0,3.1863694186469975,1.1948885319926241,86.03197430346893
224,8477950,Tony DeAngelo,D,110.85,1,0,4,13,6,3,0,1,21.933333333333334,88.73333333333333,4,0.0,0.0,0,0,0,0,0.18333333333333332,6,-6,1,134,18.466666666666665,14.783333333333333,0.016666666666666666,3.65,0,0,0,1,0.541271988686268,0.0,2.165087954745072,7.036535852921483,1.6238159660588039,0.0,2.7355622975582263,0.0,0.0,0.0,0.0,3.2476319321176077,0.541271988686268,72.53044648395992
225,8473533,Jordan Staal,C,979.7333333333333,22,16,30,103,53,135,7,14,140.9,726.9166666666666,30,57.98,15.5,4,1,0,1,111.91666666666667,24,2,38,1296,18.483333333333334,13.7,2.1,2.65,1,0,0,0,1.3473053890840394,0.9798584647883922,1.8372346214782354,6.307838867075275,8.26755579665206,2.98083747126981,5.96167494253962,0.24496461619709806,0.061241154049274514,0.0,0.5361131789699659,1.4697876971825883,2.3271638538724315,79.36853564785977
226,8474013,Ian Cole,D,857.45,7,1,32,30,54,38,0,0,2.7666666666666666,780.8833333333333,32,0.0,3.3,1,0,0,0,73.8,94,21,8,1066,15.866666666666667,14.45,1.3666666666666667,0.05,0,0,0,1,0.4898244795043647,0.06997492564348066,2.2391976205913813,2.0992477693044203,2.6590471744522657,0.0,0.0,0.06997492564348066,0.0,0.0,0.0,6.577643010487184,0.5597994051478453,74.5932707359504
227,8474090,Brendan Smith,D,788.8333333333334,5,5,73,58,48,84,0,0,8.416666666666666,720.6166666666667,73,0.0,8.6,0,0,0,0,59.8,41,3,10,1045,16.433333333333334,15.0,1.2333333333333334,0.16666666666666666,0,0,0,1,0.3803084723794243,0.3803084723794243,5.552503696739594,4.411578279601321,6.389182335974327,0.0,0.0,0.0,0.0,0.0,0.0,3.1185294735112787,0.7606169447588486,79.48447072729965
228,8474581,Jake Gardiner,D,417.23333333333335,8,0,11,23,26,15,0,3,47.18333333333333,368.85,11,0.0,0.0,0,0,0,0,1.2,15,-1,8,502,16.033333333333335,14.183333333333334,0.03333333333333333,1.8,0,0,0,1,1.1504354075696006,0.0,1.581848685408201,3.307501796762602,2.1570663891930018,0.0,3.814906385415246,0.0,0.0,0.0,0.0,2.1570663891930018,1.1504354075696006,72.18982182499244
229,8475799,Nino Niederreiter,RW,880.1833333333333,14,20,29,126,56,68,4,5,85.25,794.0166666666667,29,14.28,15.9,4,0,0,0,0.9166666666666666,17,20,34,1089,15.716666666666667,14.166666666666666,0.0,1.5166666666666666,0,0,1,0,0.9543466322219598,1.363352331745657,1.9768608810312025,8.58911968999764,4.635397927935234,2.815249263559825,3.5190615794497813,0.2726704663491314,0.0,0.0,0.0,1.1588494819838084,2.317698963967617,74.23453446355101
230,8475855,Jesper Fast,RW,703.65,13,6,14,38,46,78,1,4,52.583333333333336,597.0,14,34.21,15.8,1,0,0,0,54.06666666666667,23,-4,19,937,15.283333333333333,12.966666666666667,1.1666666666666667,1.1333333333333333,0,0,1,0,1.108505648957791,0.5116179918266727,1.1937753142622363,3.240247281568927,6.651033893746744,1.1410459566255862,4.564183826502345,0.08526966530444545,0.0,0.0,0.0,1.9612023020022453,1.6201236407844635,79.89767639026539
231,8476389,Vincent Trocheck,C,856.6166666666667,26,17,20,123,47,107,7,18,138.11666666666667,669.9333333333333,20,56.04,13.8,2,0,0,0,48.56666666666667,28,-3,43,1041,18.216666666666665,14.25,1.0333333333333334,2.9333333333333336,1,0,0,0,1.8211179638709125,1.190730976377135,1.4008599722083943,8.615288829081626,7.49460085131491,3.040907443194709,7.8194762825006805,0.14008599722083942,0.0,0.0,0.0,1.9612039610917518,3.011848940248048,72.91476155344692
232,8476410,Josh Leivo,LW,408.48333333333335,3,6,10,50,38,33,0,0,17.066666666666666,391.05,10,25.0,12.0,2,0,0,0,0.36666666666666664,2,-3,9,582,10.733333333333333,10.283333333333333,0.0,0.43333333333333335,0,1,0,0,0.4406544533581979,0.8813089067163958,1.4688481778606595,7.344240889303299,4.847198986940177,0.0,0.0,0.2937696355721319,0.0,0.0,0.0,0.2937696355721319,1.3219633600745937,85.4869639514904
233,8476474,Stefan Noesen,RW,57.65,0,0,2,5,6,4,0,0,0.25,56.56666666666667,2,25.0,0.0,0,0,0,0,0.8333333333333334,0,0,0,86,9.6,9.416666666666666,0.13333333333333333,0.03333333333333333,0,0,1,0,0.0,0.0,2.0815264491213767,5.203816122803442,4.1630528982427535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.50563731221919
234,8476869,Brady Skjei,D,1078.0833333333333,7,3,30,104,52,66,0,0,3.0,935.7666666666667,30,0.0,2.9,1,0,0,1,139.31666666666666,62,6,10,1254,20.716666666666665,17.983333333333334,2.6666666666666665,0.05,0,0,0,1,0.38958027359762726,0.1669629743989831,1.669629743989831,5.788049779164747,3.6731854367776284,0.0,0.0,0.05565432479966103,0.0,0.0,0.4306735252321999,3.4505681375789843,0.5565432479966103,69.79052329877494
235,8476882,Teuvo Teravainen,LW,345.26666666666665,10,5,4,49,21,8,0,2,36.0,288.1166666666667,4,65.0,10.2,2,0,0,0,21.15,9,5,15,451,16.433333333333334,13.716666666666667,1.0,1.7,0,1,0,0,1.7377872171062596,0.8688936085531298,0.6951148868425039,8.515157363820672,1.3902297736850078,0.0,3.333333324074074,0.34755744342125194,0.0,0.0,0.0,1.5640084953956337,2.6066808256593896,78.37420349149231
